Site, SiteNumber, Seconds, DateTime, Latitude, Longitude, Hsig, Hmax, Tp, Tz, SST, Direction, Current Speed, Current Direction
Bilinga,4224,1760477400,2025-10-15 07:30:00,-28.14268,153.51371,0.85,1.53,9.52,5.11,20.9,80.8,0.04,108.04
Bilinga,4224,1760479200,2025-10-15 08:00:00,-28.14266,153.51371,0.9,1.38,9.09,5.27,21.08,72.71,0.05,172.92
Bilinga,4224,1760481000,2025-10-15 08:30:00,-28.14266,153.51369,0.86,1.28,9.09,5.21,20.99,71.22,0.03,154.2
Bilinga,4224,1760482800,2025-10-15 09:00:00,-28.14271,153.51367,0.83,1.56,8.0,5.1,21.08,74.29,0.04,173.71
Bilinga,4224,1760484600,2025-10-15 09:30:00,-28.14271,153.51367,0.84,1.21,8.7,4.91,21.16,75.35,0.02,87.74
Bilinga,4224,1760486400,2025-10-15 10:00:00,-28.14274,153.51362,0.82,1.52,9.09,4.71,21.52,75.09,0.04,131.52
Bilinga,4224,1760488200,2025-10-15 10:30:00,-28.14275,153.51356,0.82,1.23,9.09,4.43,21.47,73.42,0.03,137.41
Bilinga,4224,1760490000,2025-10-15 11:00:00,-28.14278,153.51356,0.82,1.54,8.7,4.32,21.38,71.83,0.06,116.13
Bilinga,4224,1760491800,2025-10-15 11:30:00,-28.14278,153.51354,0.81,1.24,11.76,4.08,21.34,89.5,0.06,115.96
Bilinga,4224,1760493600,2025-10-15 12:00:00,-28.14281,153.51347,0.85,1.46,9.52,4.03,21.34,81.77,0.07,200.62
Bilinga,4224,1760495400,2025-10-15 12:30:00,-28.14281,153.51345,0.87,1.49,9.52,4.07,21.38,80.62,0.11,172.57
Bilinga,4224,1760497200,2025-10-15 13:00:00,-28.14281,153.51347,0.85,1.42,8.0,3.96,21.21,79.13,0.11,162.29
Bilinga,4224,1760499000,2025-10-15 13:30:00,-28.14281,153.5135,0.83,1.53,8.0,3.81,21.3,78.87,0.15,161.41
Bilinga,4224,1760500800,2025-10-15 14:00:00,-28.14281,153.51354,0.81,1.34,8.33,3.83,21.34,69.72,0.14,161.23
Bilinga,4224,1760502600,2025-10-15 14:30:00,-28.1428,153.5136,0.8,1.29,8.7,3.88,21.16,75.79,0.12,135.91
Bilinga,4224,1760504400,2025-10-15 15:00:00,-28.14278,153.51362,0.81,1.38,8.0,3.81,21.12,81.59,0.13,151.65
Bilinga,4224,1760506200,2025-10-15 15:30:00,-28.14277,153.51365,0.81,1.43,9.52,3.85,21.08,86.43,0.15,131.6
Bilinga,4224,1760508000,2025-10-15 16:00:00,-28.14277,153.51365,0.86,1.55,9.52,3.96,21.03,85.2,0.13,118.15
Bilinga,4224,1760509800,2025-10-15 16:30:00,-28.14277,153.51369,0.81,1.24,10.0,3.86,21.03,87.04,0.13,106.9
Bilinga,4224,1760511600,2025-10-15 17:00:00,-28.14274,153.51369,0.79,1.38,9.52,3.9,20.99,79.75,0.13,112.09
Bilinga,4224,1760513400,2025-10-15 17:30:00,-28.1427,153.51371,0.82,1.47,9.09,3.87,20.99,76.93,0.13,96.97
Bilinga,4224,1760515200,2025-10-15 18:00:00,-28.1427,153.51371,0.83,1.45,9.52,3.92,21.03,79.31,0.13,105.76
Bilinga,4224,1760517000,2025-10-15 18:30:00,-28.1427,153.51367,0.84,1.32,4.65,3.93,20.99,86.6,0.1,107.6
Bilinga,4224,1760518800,2025-10-15 19:00:00,-28.1426,153.51375,0.85,1.9,4.17,3.96,21.16,81.77,0.1,106.9
Bilinga,4224,1760520600,2025-10-15 19:30:00,-28.14259,153.51377,0.85,1.45,9.52,4.03,21.21,72.98,0.05,122.55
Bilinga,4224,1760522400,2025-10-15 20:00:00,-28.14265,153.51369,0.85,1.44,9.09,4.08,21.21,75.0,0.04,103.3
Bilinga,4224,1760524200,2025-10-15 20:30:00,-28.14265,153.51371,0.86,1.4,9.52,4.16,21.21,76.84,0.03,114.81
Bilinga,4224,1760526000,2025-10-15 21:00:00,-28.14263,153.51371,0.93,1.56,9.52,4.25,21.21,75.79,0.05,103.74
Bilinga,4224,1760527800,2025-10-15 21:30:00,-28.14265,153.51371,0.92,1.58,5.0,4.23,21.16,78.34,0.05,78.59
Bilinga,4224,1760529600,2025-10-15 22:00:00,-28.14265,153.51371,0.99,1.75,4.65,4.3,21.12,77.28,0.05,123.96
Bilinga,4224,1760531400,2025-10-15 22:30:00,-28.14266,153.51371,0.9,1.58,5.0,4.12,21.12,81.42,0.05,120.97
Bilinga,4224,1760533200,2025-10-15 23:00:00,-28.14268,153.51365,0.89,1.51,5.0,4.24,21.12,69.2,0.05,89.85
Bilinga,4224,1760535000,2025-10-15 23:30:00,-28.1427,153.5136,0.87,1.37,4.76,4.2,21.12,72.27,0.05,51.87
Bilinga,4224,1760536800,2025-10-16 00:00:00,-28.1427,153.51356,0.85,1.52,4.76,4.14,21.12,73.77,0.05,94.59
Bilinga,4224,1760538600,2025-10-16 00:30:00,-28.1427,153.51354,0.79,1.23,4.55,4.05,21.08,76.32,0.01,241.49
Bilinga,4224,1760540400,2025-10-16 01:00:00,-28.1427,153.51352,0.78,1.55,9.52,4.07,21.08,71.66,0.07,153.32
Bilinga,4224,1760542200,2025-10-16 01:30:00,-28.14271,153.51345,0.82,1.64,4.65,4.19,21.03,75.26,0.02,141.36
Bilinga,4224,1760544000,2025-10-16 02:00:00,-28.1427,153.51341,0.85,1.26,4.44,4.19,21.03,67.35,0.01,35.25
Bilinga,4224,1760545800,2025-10-16 02:30:00,-28.14271,153.51337,0.79,1.23,4.65,4.0,21.03,63.83,0.03,162.73
Bilinga,4224,1760547600,2025-10-16 03:00:00,-28.14271,153.51334,0.82,1.37,5.0,4.1,21.03,66.38,0.02,245.36
Bilinga,4224,1760549400,2025-10-16 03:30:00,-28.1427,153.51328,0.82,1.15,4.65,4.13,20.99,67.7,0.02,168.97
Bilinga,4224,1760551200,2025-10-16 04:00:00,-28.1427,153.51326,0.79,1.36,5.0,4.15,20.99,65.5,0.01,124.48
Bilinga,4224,1760553000,2025-10-16 04:30:00,-28.1427,153.51326,0.81,1.61,4.76,4.2,20.99,65.06,0.04,151.03
Bilinga,4224,1760554800,2025-10-16 05:00:00,-28.14268,153.51324,0.81,1.31,5.0,4.18,20.94,65.33,0.0,19.96
Bilinga,4224,1760556600,2025-10-16 05:30:00,-28.14268,153.51326,0.81,1.47,4.76,4.25,20.9,61.64,0.04,305.23
Bilinga,4224,1760558400,2025-10-16 06:00:00,-28.14271,153.51326,0.8,1.58,4.76,4.23,20.9,69.72,0.04,7.82
Bilinga,4224,1760560200,2025-10-16 06:30:00,-28.1427,153.51326,0.79,1.49,5.0,4.23,20.94,73.42,0.01,134.07
Bilinga,4224,1760562000,2025-10-16 07:00:00,-28.14271,153.51328,0.75,1.27,4.88,4.12,20.94,67.79,0.01,216.26
Bilinga,4224,1760563800,2025-10-16 07:30:00,-28.14271,153.51328,0.82,1.36,4.76,4.3,20.99,74.82,0.03,96.88
Bilinga,4224,1760565600,2025-10-16 08:00:00,-28.14274,153.51326,0.81,1.21,5.88,4.25,20.99,68.05,0.03,165.1
Bilinga,4224,1760567400,2025-10-16 08:30:00,-28.14274,153.51326,0.8,1.29,5.26,4.28,21.03,74.03,0.03,73.67
Bilinga,4224,1760569200,2025-10-16 09:00:00,-28.14275,153.51326,0.8,1.52,5.41,4.35,21.12,71.31,0.07,141.27
Bilinga,4224,1760571000,2025-10-16 09:30:00,-28.14275,153.51328,0.81,1.33,5.13,4.42,21.25,79.48,0.06,161.58
Bilinga,4224,1760572800,2025-10-16 10:00:00,-28.14275,153.5133,0.83,1.33,5.71,4.41,21.38,69.2,0.05,98.81
Bilinga,4224,1760574600,2025-10-16 10:30:00,-28.14277,153.51332,0.87,1.49,5.56,4.52,21.56,70.69,0.06,97.41
Bilinga,4224,1760576400,2025-10-16 11:00:00,-28.14277,153.51334,0.83,1.29,5.26,4.46,21.52,73.15,0.08,97.85
Bilinga,4224,1760578200,2025-10-16 11:30:00,-28.14277,153.51337,0.9,1.43,5.41,4.52,21.83,76.76,0.05,117.54
Bilinga,4224,1760580000,2025-10-16 12:00:00,-28.14278,153.51334,0.84,1.28,5.26,4.48,21.87,81.06,0.06,117.54
Bilinga,4224,1760581800,2025-10-16 12:30:00,-28.14278,153.51339,0.85,1.34,5.41,4.49,21.96,76.93,0.08,135.65
Bilinga,4224,1760583600,2025-10-16 13:00:00,-28.14278,153.51339,0.86,1.17,5.71,4.54,22.01,68.84,0.07,88.88
Bilinga,4224,1760585400,2025-10-16 13:30:00,-28.1428,153.51341,0.79,1.37,6.25,4.45,22.01,61.46,0.11,105.67
Bilinga,4224,1760587200,2025-10-16 14:00:00,-28.1428,153.51339,0.8,1.51,5.71,4.29,21.96,76.67,0.08,134.86
Bilinga,4224,1760589000,2025-10-16 14:30:00,-28.14281,153.51339,0.8,1.47,5.41,4.26,21.92,73.86,0.12,141.8
Bilinga,4224,1760590800,2025-10-16 15:00:00,-28.14281,153.51343,0.83,1.41,5.26,4.28,21.78,77.46,0.12,112.26
Bilinga,4224,1760592600,2025-10-16 15:30:00,-28.14278,153.51345,0.82,1.49,5.71,4.17,21.92,69.64,0.12,112.26
Bilinga,4224,1760594400,2025-10-16 16:00:00,-28.1428,153.5135,0.83,1.33,5.71,4.2,21.83,75.0,0.11,107.08
Bilinga,4224,1760596200,2025-10-16 16:30:00,-28.14278,153.51354,0.8,1.33,5.0,4.12,21.78,74.21,0.12,100.57
Bilinga,4224,1760598000,2025-10-16 17:00:00,-28.14277,153.51356,0.79,1.3,5.41,4.15,21.74,75.17,0.07,113.23
Bilinga,4224,1760599800,2025-10-16 17:30:00,-28.14275,153.51358,0.8,1.46,5.56,4.06,21.69,67.96,0.08,87.03
Bilinga,4224,1760601600,2025-10-16 18:00:00,-28.14275,153.51358,0.79,1.24,5.71,4.07,21.69,72.1,0.08,97.14
Bilinga,4224,1760603400,2025-10-16 18:30:00,-28.14274,153.5136,0.8,1.3,5.71,4.18,21.69,68.4,0.08,104.18
Bilinga,4224,1760605200,2025-10-16 19:00:00,-28.14275,153.5136,0.79,1.34,5.56,4.2,21.61,69.2,0.09,99.96
Bilinga,4224,1760607000,2025-10-16 19:30:00,-28.14275,153.51362,0.81,1.46,5.71,4.23,21.61,69.9,0.09,94.59
Bilinga,4224,1760608800,2025-10-16 20:00:00,-28.14275,153.51362,0.84,1.32,5.56,4.27,21.61,71.39,0.08,124.04
Bilinga,4224,1760610600,2025-10-16 20:30:00,-28.14274,153.51362,0.83,1.54,5.41,4.31,21.61,70.87,0.11,88.26
Bilinga,4224,1760612400,2025-10-16 21:00:00,-28.14275,153.5136,0.83,1.34,6.25,4.39,21.61,59.7,0.1,81.58
Bilinga,4224,1760614200,2025-10-16 21:30:00,-28.14275,153.5136,0.75,1.22,5.88,4.13,21.56,67.61,0.05,83.87
Bilinga,4224,1760616000,2025-10-16 22:00:00,-28.14275,153.51362,0.77,1.27,6.06,4.16,21.56,69.37,0.08,88.0
Bilinga,4224,1760617800,2025-10-16 22:30:00,-28.14277,153.51362,0.75,1.51,6.25,4.16,21.56,62.07,0.07,80.0
Bilinga,4224,1760619600,2025-10-16 23:00:00,-28.14275,153.51362,0.75,1.24,6.06,4.27,21.47,62.43,0.08,51.78
Bilinga,4224,1760621400,2025-10-16 23:30:00,-28.14275,153.51365,0.76,1.21,6.45,4.47,21.47,57.33,0.09,84.66
Bilinga,4224,1760623200,2025-10-17 00:00:00,-28.14274,153.51362,0.77,1.37,5.88,4.64,21.43,61.64,0.07,49.41
Bilinga,4224,1760625000,2025-10-17 00:30:00,-28.14271,153.51367,0.82,1.57,6.06,4.88,21.38,59.26,0.06,92.66
Bilinga,4224,1760626800,2025-10-17 01:00:00,-28.1427,153.51362,0.76,1.31,6.06,4.89,21.61,66.73,0.05,343.82
Bilinga,4224,1760628600,2025-10-17 01:30:00,-28.14271,153.51362,0.81,1.17,6.06,4.95,21.65,60.14,0.07,349.71
Bilinga,4224,1760630400,2025-10-17 02:00:00,-28.1427,153.51362,0.8,1.38,5.71,5.03,21.65,67.61,0.04,12.57
Bilinga,4224,1760632200,2025-10-17 02:30:00,-28.14271,153.5136,0.8,1.36,6.25,4.94,21.61,63.75,0.04,58.2
Bilinga,4224,1760634000,2025-10-17 03:00:00,-28.14274,153.51358,0.81,1.53,6.45,4.95,21.61,62.87,0.03,293.89
Bilinga,4224,1760635800,2025-10-17 03:30:00,-28.14271,153.51362,0.84,1.56,6.06,4.99,21.52,62.07,0.08,307.96
Bilinga,4224,1760637600,2025-10-17 04:00:00,-28.14271,153.51358,0.9,1.58,6.25,5.17,21.52,67.7,0.12,344.35
Bilinga,4224,1760639400,2025-10-17 04:30:00,-28.14271,153.51362,0.88,1.56,6.45,5.18,21.47,59.88,0.13,312.88
Bilinga,4224,1760641200,2025-10-17 05:00:00,-28.14271,153.5136,0.89,1.43,6.45,5.22,21.47,57.68,0.06,345.41
Bilinga,4224,1760643000,2025-10-17 05:30:00,-28.14271,153.51362,0.87,1.41,6.67,5.23,21.47,62.51,0.11,335.38
Bilinga,4224,1760644800,2025-10-17 06:00:00,-28.14271,153.51362,0.83,1.41,6.25,5.21,21.47,61.28,0.05,332.04
Bilinga,4224,1760646600,2025-10-17 06:30:00,-28.14271,153.51362,0.88,1.42,6.9,5.22,21.47,62.95,0.05,304.79
Bilinga,4224,1760648400,2025-10-17 07:00:00,-28.14274,153.51362,0.85,1.33,6.06,5.27,21.47,58.47,0.06,318.24
Bilinga,4224,1760650200,2025-10-17 07:30:00,-28.14274,153.51365,0.92,1.62,6.45,5.05,21.47,64.01,0.02,325.63
Bilinga,4224,1760652000,2025-10-17 08:00:00,-28.14275,153.51365,0.86,1.36,6.67,4.71,21.47,67.7,0.03,354.11
Bilinga,4224,1760653800,2025-10-17 08:30:00,-28.14275,153.51362,0.84,1.38,6.67,4.72,21.56,66.56,0.07,119.21
Bilinga,4224,1760655600,2025-10-17 09:00:00,-28.14277,153.51362,0.84,1.48,6.45,4.46,21.61,76.4,0.02,138.37
Bilinga,4224,1760657400,2025-10-17 09:30:00,-28.14278,153.51358,0.84,1.33,6.25,4.35,21.61,69.28,0.05,117.71
Bilinga,4224,1760659200,2025-10-17 10:00:00,-28.14278,153.5136,0.86,1.31,6.9,4.15,21.65,67.26,0.1,117.71
Bilinga,4224,1760661000,2025-10-17 10:30:00,-28.1428,153.51356,0.84,1.25,6.67,4.04,21.69,62.87,0.07,127.38
Bilinga,4224,1760662800,2025-10-17 11:00:00,-28.1428,153.51356,0.91,1.67,6.45,4.03,21.61,69.28,0.13,136.0
Bilinga,4224,1760664600,2025-10-17 11:30:00,-28.14281,153.51356,0.85,1.32,6.45,3.74,21.56,65.85,0.16,142.77
Bilinga,4224,1760666400,2025-10-17 12:00:00,-28.14283,153.51354,0.93,1.48,6.67,3.91,21.52,66.73,0.17,143.65
Bilinga,4224,1760668200,2025-10-17 12:30:00,-28.14283,153.51356,0.92,1.6,6.45,3.82,21.56,66.47,0.17,145.14
Bilinga,4224,1760670000,2025-10-17 13:00:00,-28.1428,153.5136,0.86,1.45,6.67,3.61,21.52,67.79,0.14,134.86
Bilinga,4224,1760671800,2025-10-17 13:30:00,-28.1428,153.5136,0.93,1.45,5.88,3.69,21.47,73.33,0.19,132.22
Bilinga,4224,1760673600,2025-10-17 14:00:00,-28.1428,153.51362,0.97,2.05,6.67,3.84,21.47,62.78,0.18,136.35
Bilinga,4224,1760675400,2025-10-17 14:30:00,-28.1428,153.51365,1.01,1.96,6.45,3.8,21.47,66.21,0.11,127.21
Bilinga,4224,1760677200,2025-10-17 15:00:00,-28.14278,153.51367,1.03,1.55,6.25,3.75,21.47,66.91,0.15,115.96
Bilinga,4224,1760679000,2025-10-17 15:30:00,-28.14278,153.51369,1.11,2.12,6.25,3.91,21.56,65.33,0.21,131.34
Bilinga,4224,1760680800,2025-10-17 16:00:00,-28.14277,153.51371,1.11,1.8,6.45,3.86,21.56,63.75,0.2,132.4
Bilinga,4224,1760682600,2025-10-17 16:30:00,-28.14275,153.51371,1.13,1.83,6.45,3.83,21.47,75.44,0.17,126.07
Bilinga,4224,1760684400,2025-10-17 17:00:00,-28.14275,153.51373,1.21,1.99,6.9,3.88,21.43,67.7,0.18,129.05
Bilinga,4224,1760686200,2025-10-17 17:30:00,-28.14274,153.51373,1.12,1.74,6.9,3.85,21.38,63.13,0.22,125.63
Bilinga,4224,1760688000,2025-10-17 18:00:00,-28.14274,153.51373,1.09,1.94,6.25,3.93,21.34,79.04,0.21,117.1
Bilinga,4224,1760689800,2025-10-17 18:30:00,-28.1427,153.51377,1.04,1.8,6.9,3.88,21.34,68.84,0.22,116.22
Bilinga,4224,1760691600,2025-10-17 19:00:00,-28.14274,153.51375,1.02,1.57,7.41,3.97,21.38,62.07,0.21,111.65
Bilinga,4224,1760693400,2025-10-17 19:30:00,-28.14271,153.51377,1.01,1.66,6.45,3.96,21.38,63.48,0.22,116.75
Bilinga,4224,1760695200,2025-10-17 20:00:00,-28.1427,153.51377,0.97,1.66,7.41,4.11,21.43,61.11,0.18,101.63
Bilinga,4224,1760697000,2025-10-17 20:30:00,-28.14268,153.5138,0.99,1.65,6.9,4.1,21.47,72.54,0.12,92.4
Bilinga,4224,1760698800,2025-10-17 21:00:00,-28.1427,153.5138,0.96,1.53,6.45,4.3,21.47,74.03,0.13,109.71
Bilinga,4224,1760700600,2025-10-17 21:30:00,-28.14268,153.5138,0.93,1.62,7.14,4.19,21.52,64.36,0.16,99.96
Bilinga,4224,1760702400,2025-10-17 22:00:00,-28.14268,153.51382,0.94,1.48,7.69,4.15,21.56,65.24,0.16,85.8
Bilinga,4224,1760704200,2025-10-17 22:30:00,-28.14268,153.5138,0.88,1.5,6.67,4.07,21.61,69.2,0.13,96.26
Bilinga,4224,1760706000,2025-10-17 23:00:00,-28.14268,153.51382,0.91,1.55,7.14,4.1,21.56,65.42,0.2,102.77
Bilinga,4224,1760707800,2025-10-17 23:30:00,-28.1427,153.5138,0.88,1.83,7.41,4.23,21.34,73.5,0.1,71.56
Bilinga,4224,1760709600,2025-10-18 00:00:00,-28.14274,153.51377,0.86,1.34,7.14,4.18,21.38,67.09,0.12,109.1
Bilinga,4224,1760711400,2025-10-18 00:30:00,-28.14271,153.51377,0.84,1.4,7.69,4.32,21.38,67.53,0.12,85.45
Bilinga,4224,1760713200,2025-10-18 01:00:00,-28.1427,153.51377,0.86,1.33,7.14,4.33,21.38,57.15,0.08,55.82
Bilinga,4224,1760715000,2025-10-18 01:30:00,-28.14268,153.51377,0.84,1.42,6.9,4.32,21.47,63.48,0.12,75.87
Bilinga,4224,1760716800,2025-10-18 02:00:00,-28.1427,153.51375,0.84,1.21,7.41,4.41,21.43,57.42,0.08,41.41
Bilinga,4224,1760718600,2025-10-18 02:30:00,-28.1427,153.51375,0.83,1.27,6.9,4.42,21.38,63.04,0.08,11.25
Bilinga,4224,1760720400,2025-10-18 03:00:00,-28.1427,153.51373,0.87,1.51,6.9,4.49,21.38,64.8,0.08,49.49
Bilinga,4224,1760722200,2025-10-18 03:30:00,-28.1427,153.51373,0.81,1.31,6.9,4.36,21.47,60.93,0.12,29.27
Bilinga,4224,1760724000,2025-10-18 04:00:00,-28.14274,153.51369,0.85,1.52,6.9,4.36,21.52,62.78,0.06,50.2
Bilinga,4224,1760725800,2025-10-18 04:30:00,-28.14274,153.51367,0.85,1.54,6.9,4.44,21.47,61.81,0.09,104.53
Bilinga,4224,1760727600,2025-10-18 05:00:00,-28.14271,153.51371,0.86,1.49,7.14,4.44,21.21,62.07,0.09,89.93
Bilinga,4224,1760729400,2025-10-18 05:30:00,-28.14274,153.51371,0.88,1.83,6.9,4.51,21.25,71.66,0.07,112.44
Bilinga,4224,1760731200,2025-10-18 06:00:00,-28.14274,153.51371,0.85,1.43,6.9,4.35,21.21,65.06,0.12,123.34
Bilinga,4224,1760733000,2025-10-18 06:30:00,-28.14274,153.51371,0.83,1.38,7.14,4.18,21.21,68.67,0.14,116.75
Bilinga,4224,1760734800,2025-10-18 07:00:00,-28.14274,153.51373,0.87,1.35,7.69,4.12,21.12,67.53,0.12,103.03
Bilinga,4224,1760736600,2025-10-18 07:30:00,-28.14274,153.51373,0.87,1.38,7.41,4.21,21.16,69.64,0.11,111.03
Bilinga,4224,1760738400,2025-10-18 08:00:00,-28.1427,153.51375,0.82,1.41,7.14,4.02,21.12,72.36,0.14,100.66
Bilinga,4224,1760740200,2025-10-18 08:30:00,-28.14271,153.51371,0.84,1.35,6.9,3.95,21.12,78.51,0.14,114.02
Bilinga,4224,1760742000,2025-10-18 09:00:00,-28.14275,153.51369,0.83,1.64,6.9,3.85,21.08,65.33,0.15,106.64
Bilinga,4224,1760743800,2025-10-18 09:30:00,-28.14275,153.51367,0.86,1.42,6.9,3.96,21.12,63.48,0.09,114.29
Bilinga,4224,1760745600,2025-10-18 10:00:00,-28.14278,153.51367,0.78,1.5,7.41,3.78,20.99,67.26,0.15,126.15
Bilinga,4224,1760747400,2025-10-18 10:30:00,-28.14278,153.51369,0.78,1.39,6.67,3.78,20.85,74.91,0.15,123.16
Bilinga,4224,1760749200,2025-10-18 11:00:00,-28.14277,153.51367,0.86,1.52,7.14,3.87,20.72,71.92,0.11,91.78
Bilinga,4224,1760751000,2025-10-18 11:30:00,-28.14278,153.51365,0.81,1.19,7.69,3.71,20.68,60.84,0.16,121.93
Bilinga,4224,1760752800,2025-10-18 12:00:00,-28.14278,153.51365,0.86,1.4,7.41,3.75,20.64,68.67,0.13,121.58
Bilinga,4224,1760754600,2025-10-18 12:30:00,-28.14277,153.51367,0.86,1.58,7.69,3.78,20.68,62.07,0.15,138.9
Bilinga,4224,1760756400,2025-10-18 13:00:00,-28.14277,153.51369,0.89,1.6,7.41,3.75,20.72,64.89,0.17,131.43
Bilinga,4224,1760758200,2025-10-18 13:30:00,-28.14277,153.51367,0.94,1.82,7.69,3.79,20.64,60.23,0.13,125.71
Bilinga,4224,1760760000,2025-10-18 14:00:00,-28.14277,153.51369,0.97,1.72,8.0,3.79,20.64,65.15,0.14,140.57
Bilinga,4224,1760761800,2025-10-18 14:30:00,-28.14277,153.51369,1.01,1.69,7.14,3.81,20.64,60.58,0.11,108.31
Bilinga,4224,1760763600,2025-10-18 15:00:00,-28.14277,153.51369,1.04,1.68,7.41,3.91,20.55,57.42,0.13,103.03
Bilinga,4224,1760765400,2025-10-18 15:30:00,-28.14271,153.51373,1.05,1.61,7.41,4.05,20.42,61.28,0.1,91.16
Bilinga,4224,1760767200,2025-10-18 16:00:00,-28.14268,153.5138,1.0,1.52,8.0,3.94,20.5,59.61,0.17,94.24
Bilinga,4224,1760769000,2025-10-18 16:30:00,-28.14266,153.5138,1.0,1.63,7.69,4.04,20.42,64.98,0.17,98.73
Bilinga,4224,1760770800,2025-10-18 17:00:00,-28.14263,153.51382,0.97,1.84,8.0,4.13,20.42,57.24,0.09,80.09
Bilinga,4224,1760772600,2025-10-18 17:30:00,-28.1426,153.51377,0.97,1.54,7.14,4.38,21.25,60.76,0.08,14.77
Bilinga,4224,1760774400,2025-10-18 18:00:00,-28.14265,153.51371,0.91,1.43,7.69,4.46,21.83,57.24,0.09,50.81
Bilinga,4224,1760776200,2025-10-18 18:30:00,-28.1426,153.51377,0.96,1.58,7.14,4.7,21.96,56.45,0.05,313.49
Bilinga,4224,1760778000,2025-10-18 19:00:00,-28.14262,153.51377,0.82,1.45,7.69,4.53,21.83,63.04,0.02,328.79
Bilinga,4224,1760779800,2025-10-18 19:30:00,-28.14265,153.51377,0.8,1.26,7.41,4.49,21.69,61.72,0.06,346.64
Bilinga,4224,1760781600,2025-10-18 20:00:00,-28.14266,153.51375,0.86,1.27,7.14,4.76,21.56,60.4,0.04,279.65
Bilinga,4224,1760783400,2025-10-18 20:30:00,-28.14263,153.51373,0.81,1.27,7.14,4.59,21.38,51.79,0.02,190.15
Bilinga,4224,1760785200,2025-10-18 21:00:00,-28.14263,153.51375,0.81,1.24,7.41,4.77,21.21,69.72,0.04,247.21
Bilinga,4224,1760787000,2025-10-18 21:30:00,-28.14263,153.51375,0.75,1.19,7.69,4.7,21.12,64.36,0.06,263.3
Bilinga,4224,1760788800,2025-10-18 22:00:00,-28.14263,153.51375,0.74,1.17,7.69,5.01,20.99,52.67,0.03,303.65
Bilinga,4224,1760790600,2025-10-18 22:30:00,-28.14265,153.51373,0.71,1.16,7.41,4.89,20.85,54.34,0.03,45.89
Bilinga,4224,1760792400,2025-10-18 23:00:00,-28.14265,153.51371,0.72,1.25,7.69,5.12,20.9,61.02,0.02,138.81
Bilinga,4224,1760794200,2025-10-18 23:30:00,-28.14265,153.51371,0.68,1.4,8.0,5.18,20.9,62.25,0.05,316.48
Bilinga,4224,1760796000,2025-10-19 00:00:00,-28.14263,153.51371,0.65,1.1,7.69,5.15,20.85,61.11,0.03,307.08
Bilinga,4224,1760797800,2025-10-19 00:30:00,-28.1426,153.51371,0.63,0.98,7.69,5.39,20.81,62.87,0.05,278.86
Bilinga,4224,1760799600,2025-10-19 01:00:00,-28.1426,153.51371,0.61,0.95,8.0,5.49,20.77,56.62,0.05,247.38
Bilinga,4224,1760801400,2025-10-19 01:30:00,-28.14252,153.51371,0.62,1.03,8.0,5.31,20.72,59.53,0.06,317.63
Bilinga,4224,1760803200,2025-10-19 02:00:00,-28.1425,153.51365,0.62,0.95,6.9,5.48,20.68,67.61,0.06,299.34
Bilinga,4224,1760805000,2025-10-19 02:30:00,-28.1425,153.51362,0.61,1.04,7.41,5.53,20.64,60.14,0.07,293.8
